Rs,Rj,Ra,Sj,Sa,Sb,Cj,Ca,Cb,Fc
6.2542607824,0.7448527487,0.9999998764,4.860261634,138.613710575,16.1991578194,0.0273582547,1.501805e-05,3.644463e-05,0.0
6.254262498,0.7448595967,0.9999998765,4.860214373,138.6151938123,16.1978050095,0.0273215564,1.501006e-05,3.642907e-05,0.0
6.2542642126,0.7448664357,0.9999998765,4.8601671721,138.6166751904,16.1964538867,0.0272849071,1.500208e-05,3.641351e-05,0.0
6.2542659262,0.7448732657,0.9999998766,4.8601200312,138.6181547116,16.1951044491,0.0272483066,1.49941e-05,3.639796e-05,0.0
6.2542676388,0.7448800868,0.9999998767,4.8600729504,138.619632378,16.1937566947,0.0272117549,1.498612e-05,3.638241e-05,0.0
6.2542693504,0.7448868989,0.9999998767,4.8600259295,138.621108192,16.1924106215,0.0271752519,1.497815e-05,3.636687e-05,0.0
6.2542710609,0.7448937021,0.9999998768,4.8599789684,138.6225821555,16.1910662275,0.0271387976,1.497018e-05,3.635133e-05,0.0
6.2542727704,0.7449004963,0.9999998768,4.8599320671,138.624054271,16.1897235107,0.027102392,1.496221e-05,3.633579e-05,0.0
6.2542744789,0.7449072817,0.9999998769,4.8598852255,138.6255245405,16.1883824692,0.0270660348,1.495425e-05,3.632026e-05,0.0
6.2542761863,0.7449140581,0.999999877,4.8598384435,138.6269929663,16.187043101,0.0270297262,1.49463e-05,3.630474e-05,0.0
6.2542778927,0.7449208257,0.999999877,4.8597917211,138.6284595506,16.1857054041,0.0269934659,1.493835e-05,3.628921e-05,0.0
6.2542795981,0.7449275843,0.9999998771,4.8597450581,138.6299242954,16.1843693765,0.026957254,1.49304e-05,3.62737e-05,0.0
6.2542813025,0.7449343341,0.9999998772,4.8596984546,138.6313872032,16.1830350164,0.0269210904,1.492245e-05,3.625818e-05,0.0
6.2542830058,0.7449410751,0.9999998772,4.8596519104,138.6328482759,16.1817023216,0.026884975,1.491452e-05,3.624268e-05,0.0
6.2542847081,0.7449478072,0.9999998773,4.8596054255,138.6343075158,16.1803712903,0.0268489078,1.490658e-05,3.622717e-05,0.0
6.2542864093,0.7449545305,0.9999998773,4.8595589998,138.6357649252,16.1790419206,0.0268128886,1.489865e-05,3.621167e-05,0.0
6.2542881096,0.744961245,0.9999998774,4.8595126331,138.637220506,16.1777142103,0.0267769175,1.489072e-05,3.619618e-05,0.0
6.2542898087,0.7449679506,0.9999998775,4.8594663256,138.6386742606,16.1763881576,0.0267409944,1.48828e-05,3.618069e-05,0.0
6.2542915069,0.7449746474,0.9999998775,4.859420077,138.6401261912,16.1750637606,0.0267051192,1.487488e-05,3.61652e-05,0.0
6.254293204,0.7449813355,0.9999998776,4.8593738873,138.6415762998,16.1737410172,0.0266692918,1.486697e-05,3.614972e-05,0.0
6.2542949001,0.7449880148,0.9999998777,4.8593277564,138.6430245886,16.1724199255,0.0266335122,1.485906e-05,3.613424e-05,0.0
6.2542965951,0.7449946853,0.9999998777,4.8592816843,138.6444710599,16.1711004837,0.0265977803,1.485116e-05,3.611877e-05,0.0
6.2542982891,0.7450013471,0.9999998778,4.8592356709,138.6459157157,16.1697826896,0.0265620961,1.484325e-05,3.61033e-05,0.0
6.254299982,0.7450080001,0.9999998778,4.8591897161,138.6473585583,16.1684665414,0.0265264594,1.483536e-05,3.608784e-05,0.0
6.2543016739,0.7450146444,0.9999998779,4.8591438199,138.6487995898,16.1671520372,0.0264908703,1.482747e-05,3.607238e-05,0.0
6.2543033648,0.74502128,0.999999878,4.8590979821,138.6502388123,16.165839175,0.0264553287,1.481958e-05,3.605693e-05,0.0
6.2543050546,0.7450279068,0.999999878,4.8590522027,138.6516762281,16.1645279528,0.0264198344,1.481169e-05,3.604148e-05,0.0
6.2543067433,0.745034525,0.9999998781,4.8590064816,138.6531118392,16.1632183688,0.0263843876,1.480381e-05,3.602603e-05,0.0
6.254308431,0.7450411344,0.9999998781,4.8589608188,138.6545456478,16.1619104209,0.026348988,1.479594e-05,3.601059e-05,0.0
6.2543101177,0.7450477352,0.9999998782,4.8589152142,138.6559776561,16.1606041073,0.0263136356,1.478807e-05,3.599515e-05,0.0
6.2543118033,0.7450543274,0.9999998783,4.8588696677,138.6574078663,16.1592994261,0.0262783303,1.47802e-05,3.597972e-05,0.0
6.2543134878,0.7450609108,0.9999998783,4.8588241793,138.6588362803,16.1579963752,0.0262430722,1.477233e-05,3.596429e-05,0.0
6.2543151713,0.7450674857,0.9999998784,4.8587787488,138.6602629005,16.1566949529,0.0262078611,1.476448e-05,3.594887e-05,0.0
6.2543168538,0.7450740519,0.9999998785,4.8587333762,138.6616877289,16.155395157,0.026172697,1.475662e-05,3.593345e-05,0.0
6.2543185352,0.7450806094,0.9999998785,4.8586880615,138.6631107676,16.1540969858,0.0261375797,1.474877e-05,3.591804e-05,0.0
6.2543202155,0.7450871584,0.9999998786,4.8586428045,138.6645320189,16.1528004374,0.0261025094,1.474092e-05,3.590263e-05,0.0
6.2543218948,0.7450936988,0.9999998786,4.8585976052,138.6659514848,16.1515055097,0.0260674858,1.473308e-05,3.588722e-05,0.0
6.254323573,0.7451002305,0.9999998787,4.8585524635,138.6673691674,16.1502122009,0.0260325089,1.472524e-05,3.587182e-05,0.0
6.2543252501,0.7451067537,0.9999998788,4.8585073794,138.668785069,16.148920509,0.0259975787,1.471741e-05,3.585642e-05,0.0
6.2543269262,0.7451132684,0.9999998788,4.8584623527,138.6701991915,16.1476304322,0.0259626951,1.470958e-05,3.584103e-05,0.0
6.2543286012,0.7451197744,0.9999998789,4.8584173835,138.6716115373,16.1463419685,0.025927858,1.470175e-05,3.582565e-05,0.0
6.2543302752,0.745126272,0.9999998789,4.8583724716,138.6730221082,16.1450551161,0.0258930674,1.469393e-05,3.581026e-05,0.0
6.2543319481,0.745132761,0.999999879,4.8583276169,138.6744309066,16.143769873,0.0258583233,1.468611e-05,3.579489e-05,0.0
6.2543336199,0.7451392414,0.9999998791,4.8582828195,138.6758379344,16.1424862374,0.0258236255,1.46783e-05,3.577951e-05,0.0
6.2543352907,0.7451457134,0.9999998791,4.8582380792,138.6772431939,16.1412042072,0.025788974,1.467049e-05,3.576414e-05,0.0
6.2543369604,0.7451521769,0.9999998792,4.8581933959,138.678646687,16.1399237807,0.0257543687,1.466269e-05,3.574878e-05,0.0
6.254338629,0.7451586318,0.9999998792,4.8581487696,138.680048416,16.1386449559,0.0257198096,1.465489e-05,3.573342e-05,0.0
6.2543402966,0.7451650783,0.9999998793,4.8581042003,138.6814483829,16.1373677309,0.0256852966,1.464709e-05,3.571806e-05,0.0
6.2543419631,0.7451715163,0.9999998794,4.8580596878,138.6828465899,16.1360921039,0.0256508296,1.46393e-05,3.570271e-05,0.0
6.2543436285,0.7451779459,0.9999998794,4.858015232,138.684243039,16.1348180729,0.0256164087,1.463151e-05,3.568736e-05,0.0
6.2543452929,0.745184367,0.9999998795,4.857970833,138.6856377324,16.1335456361,0.0255820337,1.462372e-05,3.567202e-05,0.0
6.2543469561,0.7451907797,0.9999998796,4.8579264906,138.687030672,16.1322747915,0.0255477045,1.461594e-05,3.565669e-05,0.0
6.2543486183,0.7451971839,0.9999998796,4.8578822048,138.6884218602,16.1310055373,0.0255134212,1.460817e-05,3.564135e-05,0.0
6.2543502795,0.7452035798,0.9999998797,4.8578379755,138.6898112988,16.1297378717,0.0254791836,1.46004e-05,3.562602e-05,0.0
6.2543519395,0.7452099672,0.9999998797,4.8577938026,138.6911989901,16.1284717926,0.0254449917,1.459263e-05,3.56107e-05,0.0
6.2543535985,0.7452163462,0.9999998798,4.8577496861,138.692584936,16.1272072983,0.0254108455,1.458487e-05,3.559538e-05,0.0
6.2543552564,0.7452227169,0.9999998799,4.8577056258,138.6939691388,16.1259443868,0.0253767448,1.457711e-05,3.558007e-05,0.0
6.2543569132,0.7452290792,0.9999998799,4.8576616218,138.6953516004,16.1246830563,0.0253426896,1.456935e-05,3.556476e-05,0.0
6.2543585689,0.7452354331,0.99999988,4.8576176739,138.696732323,16.1234233049,0.0253086799,1.45616e-05,3.554945e-05,0.0
6.2543602236,0.7452417787,0.99999988,4.8575737822,138.6981113087,16.1221651308,0.0252747155,1.455385e-05,3.553415e-05,0.0
6.2543618772,0.7452481159,0.9999998801,4.8575299464,138.6994885594,16.120908532,0.0252407965,1.454611e-05,3.551885e-05,0.0
6.2543635296,0.7452544448,0.9999998802,4.8574861666,138.7008640774,16.1196535068,0.0252069228,1.453837e-05,3.550356e-05,0.0
6.254365181,0.7452607654,0.9999998802,4.8574424426,138.7022378646,16.1184000531,0.0251730942,1.453064e-05,3.548827e-05,0.0
6.2543668314,0.7452670776,0.9999998803,4.8573987745,138.7036099231,16.1171481693,0.0251393109,1.452291e-05,3.547299e-05,0.0
6.2543684806,0.7452733816,0.9999998803,4.8573551621,138.704980255,16.1158978533,0.0251055726,1.451518e-05,3.545771e-05,0.0
6.2543701288,0.7452796773,0.9999998804,4.8573116054,138.7063488625,16.1146491034,0.0250718793,1.450746e-05,3.544244e-05,0.0
6.2543717758,0.7452859647,0.9999998805,4.8572681043,138.7077157474,16.1134019177,0.0250382311,1.449974e-05,3.542717e-05,0.0
6.2543734218,0.7452922438,0.9999998805,4.8572246587,138.7090809119,16.1121562944,0.0250046277,1.449203e-05,3.54119e-05,0.0
6.2543750667,0.7452985147,0.9999998806,4.8571812686,138.7104443581,16.1109122315,0.0249710692,1.448432e-05,3.539664e-05,0.0
6.2543767105,0.7453047774,0.9999998806,4.8571379339,138.711806088,16.1096697272,0.0249375555,1.447661e-05,3.538139e-05,0.0
6.2543783532,0.7453110318,0.9999998807,4.8570946545,138.7131661037,16.1084287797,0.0249040865,1.446891e-05,3.536613e-05,0.0
6.2543799948,0.7453172779,0.9999998808,4.8570514304,138.7145244072,16.1071893872,0.0248706622,1.446121e-05,3.535089e-05,0.0
6.2543816353,0.7453235159,0.9999998808,4.8570082615,138.7158810005,16.1059515477,0.0248372825,1.445352e-05,3.533564e-05,0.0
6.2543832747,0.7453297457,0.9999998809,4.8569651477,138.7172358858,16.1047152595,0.0248039474,1.444583e-05,3.532041e-05,0.0
6.2543849131,0.7453359672,0.9999998809,4.856922089,138.718589065,16.1034805207,0.0247706568,1.443814e-05,3.530517e-05,0.0
