Rs,Rj,Ra,Sj,Sa,Sb,Cj,Ca,Cb,Fc
0.41669427447525004,-0.3303489827404073,-0.7703625628675174,0.37184507557150787,0.19054983065034384,0.7133014022003547,-1.1902197958167602,-1.0616065443481928,1.0104165946394676,1.5654636275276146
1.247334471789281,2.4229440559858717,-0.16826084388190418,-0.8111691734652572,1.18683604946784,1.1436007361159948,0.1948166236623751,0.5209648795918582,-0.7185090226868821,0.21464793494628248
0.7673570885285594,-0.11664476345412518,0.6663422571612911,0.05039408454619888,0.5595106084431067,0.13058504002737095,-0.4196722147810932,0.9043086927076974,0.7594567811991347,-0.996127458598889
1.0511871623993054,-0.4922549428607118,-0.7713813026107212,-0.3944113574285661,0.8488580353266708,0.7706383534593351,0.09746509971594788,-1.5926543623602687,-1.0566361227878214,0.32100588128162405
-0.5080153688231841,1.6857616362162406,1.0470717820078528,1.1061820521160868,-0.8784917857986047,-0.9521937056613555,1.2883604778973172,0.8024674980109169,-2.125242580831364,-1.179989934060125
-0.52363859711793,0.08239816980197305,1.3888587689583838,-0.503705601099423,0.46320382599763893,1.2224194530379926,0.30096450815570663,1.5504106657977423,-0.01335987361647754,-0.08745280635374059
0.7511259358497636,0.6390103873613782,-1.1841498222540034,1.2928963792843036,-0.6578110441000559,-0.8722325909689486,-0.9596754272175991,-1.0937942968096783,-0.16457494485579136,-0.5367679448874122
-0.4112284882514774,0.24413750433522763,0.25630588054859815,0.4644290626755954,-1.6467742284144171,-1.1386229024115495,-0.7406054387087581,2.3991121056236637,-1.993986169945879,1.9153479647375462
-0.3271673583643204,0.5118478721952727,1.0250214137725802,-0.49242975973149056,0.7596363081318345,0.5048492252407915,1.3642001466145077,-1.5338816059214038,1.2293450623613817,-0.9128744801322637
0.2722108714461422,-0.8367333082477364,0.5344630670020136,0.7974454021043952,-0.5322433223596503,-0.7553040945215308,1.6092432746245096,-0.008283802249323555,-1.199039310787923,1.202653759929056
0.5424163856620904,-0.5890424201194817,-1.8050729749405123,0.8784875374956297,0.9851924873418203,-1.7663325789808761,1.024016727584538,0.5630350568235905,-0.2125338859554688,-0.08334339523254633
-0.62247964979719,1.1795133433271563,0.043637908494199094,-0.04923643496215829,-0.7908009047044751,-1.162893452587278,-0.27241004531969726,-1.1904358145400056,0.07080292357482937,-0.20977673355195933
-1.0826981874189572,0.550157203180272,-1.621992073364645,-0.3867776836272942,1.474529805470892,-0.5140060978187844,-0.895474862084521,0.11857139651371812,1.9224603597743963,-0.3207558603076943
-0.7888133387097799,1.5125771021250902,1.3631167987667603,-2.485796642404316,0.7771772607108777,-0.3929543189482873,0.257351486335918,-0.3078748432684529,-0.1510497593343531,-1.3070333916341277
0.9024463426006812,0.07620067336425163,0.4061475805617584,-0.7059800088344425,0.3009845777925258,0.9380644324720905,0.6977273647659769,-0.8055543157713934,1.715044020671051,0.4742182290718195
1.3385941980105385,0.577614707263414,-1.9166077523841747,-0.24548059816327789,0.9868495117703687,-0.22639295745390953,-1.5355276205026012,0.8930892953985611,0.9690701065906382,1.1102851556413778
0.798744918924131,-0.07090413605204415,-1.3257328317271657,-1.6681183615879376,-1.3220024177981542,-0.6882733546748333,-0.8041063141812669,-1.8510313066768291,0.1047698185626939,-0.2798274443289665
-2.002168809413007,1.2954844419425373,-1.0339973967384908,0.2654841637150931,-0.2724228581509768,-0.11161004524597862,0.8933965942861353,0.4849932820728263,-0.8138302696854914,-0.29910079501716635
-1.3206077669004557,-0.09834434053658163,-0.635270321772574,-0.2930118130066717,-2.135324802777477,-1.2768643400769892,-0.3012456184519495,-1.2857960361146012,-0.7464514781404165,-1.4503690180795685
0.7522156945556606,-0.5410098416098229,0.004155675846127403,2.051891730699423,0.2062862488206345,1.8355708304137122,-0.40060235148398676,-0.7665537012716219,-0.3438227853986449,-1.1627378231568175
1.2560877363905631,-1.0847989267716398,1.5248303215176293,1.1437349944915918,-0.48587727251175944,-1.557064075210196,-0.2230082688519177,-0.25136843671908965,1.1534641319413097,-1.052789362851011
-1.7884986959307114,-0.5788640467114666,0.11491731787576562,0.663026553814387,0.8523185198744083,0.5826389036363815,0.5543901464188459,-0.4680704268295574,-0.12971552194149144,0.353660607846985
-0.8233628142321257,2.6207466938586452,0.5752012646858405,0.7891498241498609,-0.39888238961736655,0.4153714792397982,-0.21361534518980319,-0.10142009011547667,-1.7592108537747504,1.6413379516086817
0.6350929587590575,-1.7545366416028303,0.2956326026088774,-0.41544564702699194,-2.0723890963900837,-1.1959330881867503,0.1802474220855137,0.40247376423035447,0.2611860933817799,0.8050990589159597
0.002536824736893942,-1.435132791757159,-0.24154974381267103,-0.35787189566706873,0.47893398066059284,-0.9436068982339888,0.7607559321757384,0.6244637754424804,0.9600894956811922,-0.9199326998318906
0.16661412648136037,-1.096249497655194,1.1714439236720366,-0.5830190966131015,-0.5447503932135006,-0.024966703134900965,0.5589440343841247,1.556194110874462,0.2608813645631791,0.6737250493627225
1.2744178595979172,-0.3459719615472051,-0.9341198017887787,0.9181944476479038,0.3030775608487394,-1.1118663137938491,-0.44848004596628654,-0.33604606609433396,-1.9181205435708057,-1.3935714004448956
-0.6022840930836687,-1.0185057106946236,-0.7070754411303253,-0.9033021528266069,0.8919186827758407,1.2566025486848307,-0.06431205975866275,0.7754728107909106,0.7347066917952196,0.4280619794553009
1.4200291846624333,0.6212541740865025,1.4636496880185783,0.2373653903556664,1.3427341999436582,-0.2697456156014352,0.46128877233534027,0.5866232522153177,-0.20737466060805007,0.43980777477428645
-0.17899374960672004,-0.4678156957099585,-0.17380512851472077,2.0353115122776315,1.4626206797739372,0.42975671279662636,0.2926185408975954,-0.7618944712591839,-0.4069198847958737,0.2682838599043564
1.5704405587115393,0.2861644273427531,1.122245598959866,0.5734855147676734,-0.6887340610361609,-0.37599393994669383,-1.3723269498995552,-0.9900491064246786,-0.8698408087533976,2.1887194182445397
-0.16270659430361595,0.30106998515313954,-0.0770846201300645,1.7138118392546815,-1.4097030171046707,-0.2854646508802867,0.4899436425324074,-0.6381013965892532,0.3654021813590392,-0.7916738289797967
2.314338392910193,-0.8527074097315711,0.04148854804941928,-0.18523098576325092,-1.0570155728035655,-0.2636071814933008,-1.6086181641034483,0.5294787853611255,0.6625240263492902,1.6104053610477083
0.47816580816623394,-0.2342329209131692,-0.28614626444401964,-0.6780712092346158,-0.5205024785547956,0.7189782353669196,0.29409783776374104,-0.11450309090108399,-2.3510503810351153,-0.7701464318574164
-0.6983388376258142,-0.8065413829978852,1.36440663030079,0.11071215824878725,-0.3017678321730435,1.06667445266326,1.369877139382547,0.7691896704455065,0.3912983943821052,0.7100255245535312
-0.8462553629714237,0.3962098355081714,1.0509874989629673,1.2967613684267496,0.6408396901340775,1.7805229191671268,-3.0083204748301067,0.9626749378954537,-0.328263945622296,1.739237356834895
-0.2622364972043296,1.2090880206363768,1.839249647220926,-1.2753173214353084,1.1155386005848817,-0.7774055364624217,0.7101306646561111,1.5270547492536306,0.6239434911242946,-0.7315143855635576
2.0505835056574124,1.1008343801515854,-1.3480443569283918,-0.5824418464283323,0.017604919797058936,-0.050308412768808757,0.38629113035217555,0.004678307210580504,0.876548557103537,-0.8892904675700334
0.43334566260332574,-1.1660702327015617,1.223565141899696,-0.5693467057624106,2.193117992289352,0.9412041252622785,-1.0025074954066495,0.04402338031932666,-2.1224423817201377,1.0173975747928508
-1.1047885093876235,-0.681180649989617,-1.3681987365556252,-0.8876705583416903,1.7277665396389459,-0.6660954676737302,-0.3035039046111409,0.39547338166019913,0.35262329485684035,0.45548062683638035
0.02947307361811678,0.8615782896995502,1.426132958270749,0.03952614492702732,-0.558947958983691,-1.7047628795619765,-2.3052319064513767,0.5166160750655497,-0.03353275199969595,2.033566187371659
-0.6398196053226078,0.9579756718435509,-0.4212195297950499,0.8646591688648605,0.0966483199777016,-0.9942801049428929,-1.2699025382328026,0.7349986216911464,-0.29167295056591963,-0.40151519647843203
-1.2136465050187213,-0.34477920815253355,0.4874577773584716,1.0133796596363933,0.7506656647894939,0.32588421861995537,-0.6970797143066079,-0.234833905730314,0.6362685325674611,-0.5663741912114194
-0.1937690111987104,0.3493380952139167,-1.048585038691844,-0.06422030269374282,1.484726426699703,-0.15269537596079066,0.8882375171004832,1.3808410170962548,1.0811681953597336,0.6872647493491334
0.11384104775084498,-0.4414575518263112,-0.17479620244842123,1.893798421975291,1.2228117836932808,1.1852090902588472,-0.7339972429646718,1.4357462936404237,-0.5863043826971556,-0.5920440491186593
0.024184033527928674,-2.1782006203087123,-0.2697467378401771,-0.06843030751179384,-1.1083547080954057,-0.5125961636153208,-0.42728174126506646,-0.34749111969631075,1.0123060237960728,-1.0105419365588244
-0.46803480742402637,0.29322061998239424,0.6354941016936425,2.8104543765698238,-1.2199636640388714,-1.1621339192119398,-0.6065860836069102,0.7437427526643599,0.38021553910747563,1.639783199417071
0.0013241006813799927,0.5394380110300794,0.4377622797796482,2.0591288533224312,1.0063850594582342,0.059896325953298205,-1.025663165942574,0.9823834202153264,-1.319543307844328,1.0837013605827108
-1.3709210625371295,0.7736429988568428,0.5505365455473341,-0.16979590093378305,-0.012022456685760474,0.6199118860109654,4.209519551566131,-1.6479452585430534,0.6689409633535685,0.16002239066412277
0.4772232286491118,-0.9281501004242859,0.9296563699643892,-0.16279348856176587,2.7592603487601215,-1.6649037469451664,-0.36043703539519184,-1.35137095931583,-0.59790883422564,0.07456295857973026
0.7067546841108695,0.09103291988832764,-0.05208991706930814,-2.3208108528936418,0.3515249005787053,-0.20519903332561654,-0.6237747407248134,-1.6196853999374554,0.03389693674046809,-1.7038055066413782
-0.42327944644709686,-0.881541166812676,0.555156708810228,-0.052740198933084105,0.5697702073280037,-0.8569781246937542,0.9071646493329919,-0.5685559047008822,-0.6848252146818723,-1.3955857871269095
1.2348933493982825,-1.3273589653511109,-1.108366819102515,-0.6372603111614702,0.7891471692528601,-1.0715013730127065,0.33123854186275187,0.12370797721247401,0.09209704961172037,-0.3154332728382961
-0.5299670300386946,0.6482707842754482,-1.2690188311911692,0.09672198242472545,0.2234658017212276,1.2079860994217364,-1.2420845867055061,-0.2535084797936388,-0.5149608460211264,0.3902668079083688
0.7084536201199634,0.629748978162628,-1.831295174461908,-2.055234475951167,-0.14293440851815556,-0.85806551130086,1.1153101677111343,2.7999903628728866,-1.0454967465088911,0.4886540215835925
-0.32297827594072537,0.008806990538403232,0.22609054272918733,-0.2785773284375334,-0.999214231130032,1.7984452008460734,0.11401208988352411,-0.8183831028091055,-0.2562377113148379,-1.9672071513932183
0.3423114252304263,1.1908184295867075,-0.3468883036649864,0.11837069597318825,-1.8319347342098973,-0.10132833155830051,-1.2377777324239683,-0.45622844133845336,0.28180772404737126,0.8475379471897495
1.0395365597837263,0.05529773260232552,1.6418745220814934,-2.1571351734870006,-0.5658236817081487,2.2047076761479785,0.8496432890508959,0.14157851022787857,-1.1557250516606812,-0.8911169887362888
