Rs,Rj,Ra,Sj,Sa,Sb,Cj,Ca,Cb,Fc
54.821297,0.268207,0.989287,8.511213,9.955314,50.033894,8.186889,0.809228,0.842293,0.0
54.8215593533,0.2682063767,0.9892868651,8.5111502209,9.9552700801,50.033757971,8.1868801335,0.8092444433,0.8423049929,0.0
54.821833353,0.2682058063,0.9892866663,8.5110866069,9.9552190645,50.0336163183,8.1868697209,0.8092596689,0.8423170079,0.0
54.8221184267,0.2682052652,0.9892864515,8.5110225368,9.955161566,50.0334687648,8.1868577467,0.8092736738,0.8423290312,0.0
54.8224136606,0.2682047559,0.9892862383,8.5109583784,9.9550982207,50.0333150855,8.1868442049,0.8092864609,0.8423410492,0.0
54.8227179927,0.268204283,0.989286033,8.510894492,9.9550296872,50.0331551076,8.1868291007,0.8092980398,0.8423530488,0.0
54.8230302861,0.2682038504,0.9892858382,8.510831228,9.9549566416,50.0329887096,8.1868124496,0.8093084263,0.842365017,0.0
54.8233493602,0.268203462,0.9892856547,8.5107689254,9.9548797729,50.0328158217,8.1867942774,0.8093176424,0.8423769414,0.0
54.8236740073,0.2682031212,0.9892854827,8.5107079092,9.9547997786,50.0326364242,8.1867746197,0.8093257161,0.8423888101,0.0
54.8240030045,0.2682028309,0.9892853222,8.5106484895,9.9547173598,50.0324505473,8.1867535216,0.8093326808,0.8424006116,0.0
54.8243351223,0.2682025938,0.9892851732,8.5105909591,9.9546332164,50.032258269,8.1867310369,0.8093385751,0.8424123351,0.0
54.8246691332,0.268202412,0.9892850354,8.5105355923,9.9545480432,50.0320597143,8.1867072279,0.8093434426,0.8424239705,0.0
54.8250038197,0.2682022873,0.9892849086,8.5104826439,9.9544625252,50.0318550527,8.1866821645,0.8093473314,0.8424355081,0.0
54.8253379817,0.2682022211,0.9892847924,8.5104323473,9.9543773334,50.0316444967,8.1866559239,0.8093502935,0.8424469392,0.0
54.8256704438,0.2682022143,0.9892846866,8.5103849144,9.9542931211,50.0314282989,8.1866285897,0.8093523848,0.8424582557,0.0
54.8260000622,0.2682022674,0.9892845905,8.5103405341,9.9542105199,50.0312067498,8.1866002511,0.8093536642,0.8424694503,0.0
54.8263257313,0.2682023806,0.9892845039,8.5102993718,9.9541301363,50.0309801754,8.1865710027,0.8093541937,0.8424805164,0.0
54.8266463898,0.2682025535,0.9892844263,8.510261569,9.9540525484,50.0307489337,8.1865409432,0.8093540373,0.8424914485,0.0
54.8269610264,0.2682027855,0.989284357,8.5102272428,9.9539783027,50.030513412,8.1865101752,0.8093532612,0.8425022415,0.0
54.827268685,0.2682030755,0.9892842956,8.510196486,9.9539079116,50.0302740239,8.1864788038,0.809351933,0.8425128914,0.0
54.8275684697,0.2682034222,0.9892842414,8.5101693668,9.9538418506,50.0300312061,8.1864469367,0.809350121,0.842523395,0.0
54.8278595487,0.2682038238,0.9892841939,8.510145929,9.9537805566,50.0297854147,8.1864146827,0.8093478945,0.8425337498,0.0
