Rs,Rj,Ra,Sj,Sa,Sb,Cj,Ca,Cb,Fc
0.4723736387595915,0.3661758199902922,0.7319925603281399,0.5150619322630653,0.49581801134340076,0.7030244827281784,0.3796684404223779,0.6170770436288595,0.5953977826912883,0.4026526332175914
0.5612924215205051,0.35656242719216114,0.468986109856389,0.18531072687506317,0.2328921901915999,0.3697411781532295,0.6337171369230101,0.5434917330291389,0.8143147051243844,0.45354102598909013
0.41335118523943215,0.5185805812402949,0.6862155160938761,0.48683738697856477,0.4405556322734667,0.6085902456047232,0.3792070529418906,0.3913861712464817,0.5914408227822441,0.914047190170493
0.6677588742950326,0.4577283344909762,0.6348475299989815,0.40302096235863827,0.45561080783164787,0.660675460904435,0.592723778947872,0.5565630313377421,0.8000183779571278,0.6007761219441538
0.625938961688089,0.43717552352196665,0.5009291744850616,0.6538941767874483,0.4697209897357806,0.6389514532390617,0.6607706667049655,0.42231696799439467,0.7141196171791031,0.5401471563512822
0.78834273888787,0.568049449815221,0.5756935066189708,0.5519967679780367,0.27201939928951124,0.5006041744596657,0.4601235361294594,0.5112348895809061,0.6921229248405238,0.5019165542149663
0.5479567836993173,0.43867513486881216,0.31974379621546745,0.8166296457327933,0.5611483448221692,0.5576010056789727,0.4428344689898581,0.670386663517581,0.4553572834238434,0.614771547911405
0.34238583820043533,0.33048215649857626,0.6828241392694998,0.4413012494359182,0.4401405369435767,0.40594494791025343,0.3602090467134892,0.4673744511261221,0.6579502814459881,0.4719327163418535
0.6194574290985695,0.48315868394939276,0.4041910157844195,0.6133707360932019,0.5553161418640524,0.4475676612092784,0.5281252614681943,0.4188094550793856,0.5059335289962638,0.5614921925484305
0.15728451472524294,0.47184639685291774,0.462750905504942,0.4769370524546106,0.30498242200185155,0.3056646396700968,0.7298689324118558,0.44445141228672524,0.7199855280940323,0.5498183987602864
0.42215668451270955,0.32469240765362034,0.5806748797165777,0.5458198368416027,0.6214715004766029,0.36818585176544905,0.7128750484782914,0.6679862603327578,0.501227451775921,0.4163619470369337
0.500103283032824,0.4067320538735634,0.5104712131526102,0.48979077619472366,0.3473702585128686,0.2811600102900226,0.38233975146187904,0.47260562153950936,0.4447233601407347,0.43812109711722275
0.42313778116012957,0.7470246790545241,0.5718341274956322,0.4558393313636858,0.620370570210901,0.6480840020276613,0.7364257947364313,0.438833420354233,0.30436950509631056,0.5309309861997235
0.453009874855422,0.4036205527889988,0.6385522452121835,0.3842761351935964,0.5844495115823034,0.5200247886231109,0.6558129781735395,0.4008623267253162,0.6215552987591567,0.2674376536953713
0.3957987345276508,0.44518200663765584,0.46313054049205815,0.5407970472267514,0.45075598829777697,0.4398481741776356,0.4701482513328885,0.42669980529826973,0.30591367675092673,0.5012316927724958
0.5490220336720291,0.48152683722734874,0.5158476248871523,0.5559397496619796,0.4840980058924398,0.5271683305756452,0.7730280987196323,0.4013864910222485,0.5490088921158585,0.42478380731000803
0.31679161304354253,0.5499913746332014,0.7720093581251244,0.6356285584674315,0.5187840011497635,0.42781981575166994,0.6601153368278171,0.5683201965834112,0.6859618894298284,0.4179006050403529
0.5404113511094597,0.6921456348019406,0.4543594031832718,0.5566592195273539,0.4891179128909857,0.4546093364237629,0.47941662810532065,0.4945328286597882,0.4261564975142852,0.40459681954501436
